age;education;sex;workhour;earning
59;6;2;40;1
43;10;1;51;2
48;9;2;40;1
44;13;1;50;2
44;10;2;40;1
24;13;2;40;1
28;9;1;43;1
50;9;2;10;1
33;10;1;40;2
23;13;2;50;1
30;9;1;40;1
46;6;1;40;1
21;10;1;10;1
52;5;2;30;1
26;13;1;50;1
27;13;1;12;1
28;7;2;40;1
50;13;1;60;2
28;9;1;35;1
61;7;1;20;1
32;4;2;35;1
30;10;1;40;1
51;13;2;40;1
40;10;1;40;2
36;9;1;70;1
28;10;1;24;1
49;12;1;45;2
61;4;1;30;1
41;13;1;60;2
55;9;2;30;1
36;13;2;40;1
21;10;2;40;1
57;10;1;45;2
49;15;1;37;2
59;7;1;40;1
41;10;1;80;2
59;10;1;40;1
20;9;1;25;1
42;10;2;40;1
41;14;2;60;1
45;13;1;50;2
36;9;2;40;1
42;12;2;45;2
25;13;1;40;1
45;9;1;40;2
58;9;1;40;2
39;9;1;40;1
34;9;1;40;2
22;10;1;40;1
44;9;1;50;2
53;10;2;40;1
22;12;1;40;2
27;5;1;40;1
60;9;2;25;1
46;13;1;40;2
56;15;1;40;2
36;13;1;40;2
56;9;2;32;1
35;10;1;40;2
29;13;1;70;1
19;6;1;39;1
38;9;1;40;1
40;10;1;40;2
52;12;1;55;2
22;10;2;40;1
32;9;2;25;1
27;13;2;40;1
25;13;2;40;1
36;14;1;40;2
22;8;1;40;1
32;9;1;45;1
37;13;2;40;1
22;9;1;54;1
29;9;2;40;2
42;1;1;25;1
45;11;2;38;1
33;13;2;45;1
39;10;2;40;1
27;8;1;45;1
53;13;2;50;2
30;13;2;40;1
52;10;1;35;1
43;13;1;60;2
47;14;1;35;2
61;9;1;40;1
39;14;1;40;1
47;10;1;50;1
19;9;1;25;1
37;10;1;40;1
31;9;1;51;1
69;11;1;8;1
22;10;1;25;1
29;9;1;40;1
24;10;1;14;1
42;9;1;40;1
30;13;1;72;2
28;14;2;80;2
27;11;1;40;1
53;9;2;40;1
35;9;1;40;1
22;8;1;40;1
25;9;1;40;1
38;13;2;40;2
27;13;2;35;1
30;5;1;37;1
27;13;2;50;1
25;13;1;40;1
36;9;2;4;1
32;9;2;40;1
70;6;1;45;1
50;9;1;40;1
40;10;2;35;1
34;7;1;55;1
57;9;1;50;1
39;14;2;32;1
49;10;2;40;1
43;10;1;40;2
26;9;2;45;1
31;10;2;40;1
60;10;1;50;1
46;14;1;50;2
26;10;1;55;2
27;15;2;40;1
31;10;2;40;1
59;9;2;50;1
19;10;2;20;1
18;10;2;24;1
22;10;1;45;1
24;12;2;20;1
53;6;1;40;2
43;9;1;42;2
24;10;1;50;2
60;6;2;40;1
24;9;1;40;1
52;9;1;40;1
32;11;1;99;2
34;6;2;35;1
35;12;1;40;2
38;5;1;40;1
34;9;1;90;1
53;15;2;50;2
23;9;2;40;1
40;10;1;40;1
40;9;1;40;1
50;9;1;60;2
17;6;2;20;1
53;13;2;54;1
32;13;1;50;2
43;9;2;40;1
18;7;1;16;1
62;6;2;40;1
45;14;1;40;1
46;16;1;70;1
73;4;1;40;1
64;16;1;60;2
26;13;2;45;2
23;9;1;48;1
30;9;1;40;1
51;10;2;40;1
35;13;2;55;1
39;10;2;45;2
35;14;1;40;2
41;9;2;40;1
31;10;1;40;1
40;13;1;50;2
46;15;1;40;2
31;9;2;30;1
41;10;2;40;1
42;13;1;40;1
23;9;1;40;1
21;10;1;35;1
49;10;1;45;2
53;11;1;40;1
38;13;2;43;2
36;12;2;40;1
32;10;1;72;1
20;7;1;40;1
17;7;1;10;1
22;10;2;32;1
25;11;1;40;1
58;9;1;40;1
24;10;1;20;1
48;9;1;40;2
20;2;1;30;1
60;10;1;40;2
20;9;1;30;1
52;10;1;45;2
36;9;2;40;2
46;13;1;40;2
22;7;2;25;1
19;10;2;35;1
37;9;1;40;1
30;11;2;40;2
44;12;1;25;1
63;9;1;25;1
22;9;1;45;1
31;13;1;50;1
17;7;1;40;1
21;9;1;40;1
67;14;1;40;2
46;4;1;40;1
29;9;1;50;1
20;10;2;6;1
27;10;1;24;1
35;10;1;40;2
19;10;2;30;1
36;8;2;40;1
43;13;1;50;2
62;13;1;40;1
28;15;1;40;1
18;7;2;15;1
59;15;1;50;2
37;13;1;40;1
27;10;1;40;1
46;14;2;43;1
29;7;2;42;1
33;13;2;40;2
62;9;1;40;1
46;16;1;55;2
28;6;1;40;1
22;10;2;35;1
46;14;1;40;2
54;10;1;40;2
34;9;1;72;1
67;16;1;20;2
62;13;1;20;2
30;10;1;40;1
19;9;1;20;1
49;4;1;99;1
27;11;1;45;1
36;10;1;50;2
52;13;1;40;2
47;8;2;55;1
57;9;2;40;1
64;10;2;40;1
56;9;1;40;1
53;7;2;47;1
53;13;1;44;2
31;10;1;40;1
41;13;1;45;2
45;9;2;40;1
63;13;1;45;1
45;9;2;40;1
23;10;2;28;1
39;14;1;72;1
31;11;1;40;1
35;13;1;45;1
54;14;1;60;2
22;10;2;40;1
40;13;2;40;1
55;13;1;40;2
31;9;1;40;1
58;7;1;60;1
31;16;1;99;2
46;9;2;40;1
38;11;1;40;1
22;10;2;25;1
17;6;1;30;1
48;9;1;60;1
73;13;1;15;1
25;13;1;45;2
53;10;1;40;1
46;10;1;45;2
45;13;2;25;2
37;13;2;40;1
30;9;1;50;1
29;9;1;40;1
29;10;1;40;1
75;13;2;6;1
58;14;1;40;2
42;4;2;50;1
62;5;1;24;1
45;13;1;40;2
38;13;1;40;2
36;13;1;50;2
70;9;2;40;1
42;4;1;30;1
47;14;1;35;2
42;10;1;40;1
43;10;2;38;2
37;11;1;40;2
36;10;2;39;2
27;13;2;40;1
54;3;1;40;1
48;9;1;40;2
29;9;2;30;1
29;9;1;38;1
37;10;1;47;1
55;10;1;40;1
67;9;2;20;1
51;9;1;30;1
35;14;2;32;1
41;4;1;40;1
64;9;2;40;1
23;3;1;55;1
49;13;2;35;1
38;13;1;70;1
62;9;2;40;1
62;4;1;10;1
70;9;1;14;1
45;14;1;40;1
20;12;2;40;1
38;9;1;48;1
50;13;1;40;1
40;10;1;55;2
30;9;1;70;1
52;10;2;40;1
28;13;1;50;2
62;9;1;30;1
31;9;2;40;1
40;9;1;40;2
34;9;2;40;1
53;10;1;40;2
42;8;1;40;1
26;10;1;25;1
51;9;1;40;2
49;14;1;50;2
43;9;1;40;1
42;10;1;40;1
31;7;2;40;1
26;9;1;40;1
50;13;2;40;1
35;9;1;40;1
37;10;2;40;1
53;9;1;35;1
20;10;1;16;1
31;15;1;40;2
28;9;1;35;1
46;9;1;40;2
21;10;2;8;1
41;14;1;70;2
30;13;1;70;2
66;13;1;70;1
37;10;1;60;2
74;4;2;20;1
46;10;1;70;2
51;14;1;50;2
33;13;1;50;2
30;3;1;40;1
47;13;1;50;2
49;13;2;40;1
53;9;2;48;1
24;11;1;40;1
54;9;1;50;1
32;10;1;40;1
45;10;1;45;1
46;9;1;45;1
37;10;1;65;1
48;14;1;61;2
25;13;2;40;1
28;9;2;20;1
44;8;2;36;1
58;10;1;30;1
27;10;2;40;1
69;9;1;8;1
38;13;1;52;2
47;8;2;40;1
30;10;2;60;1
46;9;1;30;1
27;15;2;45;1
19;10;1;35;1
18;9;2;40;1
24;7;1;50;2
32;13;2;40;1
38;9;1;40;1
19;1;1;36;1
28;10;1;40;1
39;14;2;55;1
38;10;1;60;1
42;9;2;40;2
31;10;2;40;2
46;5;2;40;1
53;10;2;54;1
21;12;1;15;1
48;9;1;50;1
46;9;2;52;2
30;9;1;45;1
24;9;1;40;1
32;6;1;50;1
30;9;2;40;1
57;16;2;50;1
56;4;1;40;1
27;9;2;37;1
38;13;1;40;1
19;9;1;40;1
61;10;1;50;2
49;11;2;40;1
28;9;1;38;1
50;14;1;55;2
43;13;1;84;2
34;9;2;48;1
28;7;1;40;1
31;10;1;40;1
55;9;2;44;1
26;13;2;45;2
51;16;2;40;2
35;9;1;40;1
42;12;2;31;1
63;16;1;12;1
31;14;1;30;1
22;9;1;20;1
67;9;1;60;1
50;5;1;50;1
63;9;2;24;1
31;9;1;40;2
17;7;1;40;1
41;9;1;40;1
53;4;1;38;1
44;10;1;99;1
24;13;1;40;1
35;11;1;35;1
61;10;2;40;2
31;12;2;40;1
44;13;1;40;2
56;9;1;36;2
66;12;2;40;1
45;10;1;40;1
69;13;1;45;2
64;9;1;40;1
38;9;2;36;2
43;10;1;40;1
37;9;1;49;1
19;9;2;16;1
59;9;1;40;1
50;10;1;40;1
33;13;1;50;2
56;10;1;45;2
28;11;1;40;1
27;9;2;34;1
42;14;1;40;1
34;9;1;40;1
19;7;1;30;1
68;9;1;40;2
28;14;1;38;2
81;10;2;4;1
22;9;1;40;1
58;12;2;40;1
31;10;2;25;1
17;7;1;30;1
25;10;1;50;2
23;10;2;23;1
25;8;1;40;1
47;9;1;40;1
39;13;2;60;2
44;9;1;40;1
46;11;1;40;2
38;10;1;35;1
23;9;1;30;1
34;13;2;35;1
33;9;1;40;2
38;9;2;20;1
52;11;1;40;1
50;9;2;33;1
38;13;2;45;2
35;13;1;40;1
67;16;1;35;2
60;9;1;40;2
44;9;2;15;1
38;9;1;50;1
29;9;1;40;2
65;14;1;50;2
33;12;2;40;1
29;9;1;40;1
18;7;2;30;1
43;15;1;40;1
42;11;2;40;1
42;9;1;40;1
32;9;1;30;1
36;12;2;40;1
41;13;1;40;2
30;10;2;40;1
21;9;1;35;1
33;10;1;40;2
19;10;1;15;1
19;9;1;25;1
35;9;1;40;1
43;9;2;35;1
45;9;1;24;1
25;13;1;50;1
39;13;1;40;1
26;9;1;40;1
60;14;1;10;1
52;16;2;40;2
22;8;1;30;1
23;10;2;40;1
46;9;2;40;1
34;13;1;30;1
39;13;1;50;2
38;9;2;40;1
56;14;1;25;1
55;9;2;40;1
40;10;2;40;2
23;10;1;40;1
39;13;1;40;1
24;13;1;30;1
51;9;1;40;2
47;13;1;50;2
25;9;1;50;1
34;15;1;55;2
18;7;2;20;1
19;10;2;28;1
32;10;1;40;1
49;9;1;40;2
40;4;2;8;1
43;9;1;55;1
71;14;1;40;2
59;9;1;40;1
32;13;2;40;2
25;13;1;40;1
32;9;1;40;1
17;7;2;15;1
57;15;1;35;2
17;8;1;15;1
27;13;2;40;1
41;9;1;40;1
62;16;1;40;2
19;7;2;25;1
41;3;2;40;1
39;13;1;50;2
30;9;1;40;1
37;13;1;40;2
18;7;2;15;1
40;13;1;45;2
38;10;1;60;2
24;9;1;40;1
33;9;1;50;1
48;13;1;40;1
51;13;1;40;2
48;9;1;40;1
43;4;1;45;1
34;15;1;50;1
41;11;1;30;1
51;15;1;60;2
25;9;1;40;1
20;9;1;50;1
61;9;1;45;1
35;10;2;70;1
42;14;2;40;1
26;9;1;16;1
46;9;1;50;1
39;13;1;40;2
18;6;1;40;1
29;10;1;80;1
39;10;1;40;2
47;9;1;40;2
40;10;1;50;2
43;9;1;40;2
32;9;1;40;1
31;6;2;40;1
19;10;1;35;1
44;12;1;40;2
46;13;1;40;2
53;14;1;50;2
43;13;1;40;1
41;13;2;40;1
35;9;1;40;1
48;13;1;45;1
28;14;2;40;1
44;13;2;32;1
20;10;2;40;1
51;15;2;40;1
28;9;1;50;1
36;13;1;60;1
28;9;1;35;1
21;10;1;40;1
34;13;1;30;1
36;10;1;40;1
25;12;2;80;1
31;9;1;43;1
44;9;1;60;1
49;7;1;40;1
40;9;1;40;1
64;16;1;40;2
54;14;1;40;2
27;10;1;55;1
18;10;2;20;1
68;5;1;44;1
64;16;1;80;2
36;9;1;40;1
21;9;1;24;1
22;10;1;30;1
61;13;1;40;1
24;10;1;10;1
49;13;1;50;2
25;10;2;30;1
66;9;1;40;1
29;10;1;45;1
22;9;2;40;1
57;10;1;40;1
41;13;2;40;1
29;9;1;40;2
20;10;2;35;1
47;15;1;45;2
22;9;2;55;1
59;11;1;50;2
42;14;1;40;2
64;10;2;35;1
29;9;1;40;1
25;10;1;20;1
62;10;2;40;1
44;14;1;45;2
21;9;2;40;1
60;10;1;40;2
46;6;1;40;1
44;13;1;40;2
21;9;2;19;1
18;7;1;18;1
39;13;2;32;1
33;14;1;45;2
63;2;1;40;1
52;9;1;52;2
17;5;1;22;1
45;15;1;50;2
31;9;1;40;1
35;10;1;40;1
31;9;1;40;2
51;10;2;40;1
48;9;1;60;1
28;9;1;40;1
42;9;1;40;1
38;10;2;40;1
43;13;1;40;2
30;9;1;40;1
24;8;1;55;1
46;13;1;60;2
50;6;1;60;1
22;9;1;35;1
18;9;1;15;1
53;13;1;45;2
40;13;1;44;2
36;16;1;35;1
32;13;1;43;2
39;9;1;12;1
46;9;1;40;1
26;13;1;42;1
19;10;1;15;1
24;9;2;40;1
28;14;1;40;1
25;14;2;40;1
44;10;1;40;2
38;9;1;40;1
42;14;1;45;1
28;9;1;40;1
36;13;1;50;1
47;13;1;60;2
46;9;1;35;1
21;10;2;40;1
19;9;2;25;1
35;13;2;45;1
26;9;1;40;1
21;10;2;30;1
67;4;1;40;1
54;9;1;40;2
26;14;1;25;1
51;13;2;50;1
27;10;1;45;1
27;9;1;40;2
39;10;2;40;1
32;13;2;48;2
52;9;1;40;1
21;10;1;40;1
27;9;1;38;1
46;4;1;45;1
42;11;1;30;1
79;13;1;20;2
50;13;2;40;2
19;9;2;20;1
43;10;1;40;1
51;14;1;60;1
45;10;1;50;2
65;9;1;20;1
66;13;1;5;2
36;11;1;99;1
26;12;2;36;1
28;10;1;50;1
39;15;1;45;2
43;10;1;60;1
20;9;2;40;1
29;10;1;40;1
32;13;1;50;2
44;13;2;40;1
18;10;2;40;1
60;10;1;40;1
34;9;1;40;2
60;9;2;40;1
38;7;2;40;1
29;11;1;40;1
41;10;1;40;1
49;13;2;40;1
37;3;2;40;1
37;16;2;60;2
43;10;1;38;2
41;14;2;55;1
37;9;2;40;1
19;5;1;60;1
29;10;1;35;1
40;9;1;15;1
53;4;1;40;2
27;13;1;55;1
44;9;1;50;2
29;12;2;38;1
25;3;1;40;1
38;9;1;55;1
48;13;1;50;2
18;10;2;12;1
50;9;1;50;1
37;9;2;40;2
48;13;2;20;1
50;10;1;32;1
74;9;1;6;1
24;10;2;30;1
34;10;1;40;2
19;10;1;40;1
39;9;1;40;1
40;10;2;40;1
30;9;2;40;1
27;9;1;40;1
23;5;2;35;1
68;4;2;40;1
46;10;1;40;2
24;13;2;50;1
18;8;1;20;1
50;16;1;60;2
42;7;1;40;1
42;5;1;40;1
37;11;1;40;1
57;10;2;16;1
27;13;1;40;2
31;6;1;40;1
34;14;2;40;1
55;9;2;40;1
56;7;1;40;1
36;13;2;38;1
35;10;1;40;1
63;14;2;3;1
28;14;1;50;1
38;13;1;40;1
30;9;1;60;1
18;10;2;20;1
35;11;1;40;2
53;9;2;40;1
46;15;2;40;1
45;10;1;40;1
35;6;1;60;1
41;9;1;40;1
60;9;1;70;2
18;10;1;15;1
19;9;1;40;1
24;9;1;50;1
56;13;1;40;2
28;9;1;70;1
29;9;1;32;1
35;10;1;40;1
27;10;2;40;1
55;16;1;55;2
18;9;1;35;1
53;9;1;40;1
26;14;1;20;1
55;10;1;40;2
45;10;1;40;2
28;9;1;40;1
32;13;1;40;2
27;9;1;40;1
35;9;2;40;1
36;9;2;37;1
41;13;1;45;2
23;13;1;20;1
22;8;1;40;1
36;15;1;40;2
65;13;1;40;2
59;9;1;41;2
25;9;2;40;1
33;10;1;40;2
31;10;1;40;1
50;13;1;40;2
49;10;1;50;2
43;13;2;40;1
23;10;2;40;1
34;14;1;40;2
23;10;2;40;1
63;6;1;40;1
33;9;1;40;1
51;13;1;50;1
31;9;1;45;1
32;10;2;40;1
48;10;1;40;2
31;10;2;36;1
47;11;1;40;2
54;10;1;40;2
23;10;1;40;1
34;9;1;40;2
46;7;2;35;2
34;12;1;50;2
31;9;1;50;1
41;9;1;40;1
41;9;2;40;1
27;11;1;30;1
30;7;2;40;1
23;10;1;40;1
24;12;2;20;1
59;12;1;40;1
56;9;1;40;1
35;9;1;40;1
59;9;1;45;1
47;11;1;40;2
51;9;2;44;1
42;13;2;45;1
29;10;2;40;1
23;9;1;45;1
43;9;1;60;1
46;10;1;40;1
30;10;2;40;1
23;10;2;20;1
29;14;2;35;1
33;9;2;45;1
33;9;1;40;1
46;10;2;45;1
35;10;2;40;1
36;13;1;40;2
25;9;2;37;1
35;13;1;40;1
30;4;1;42;1
39;10;1;84;2
37;10;1;55;1
22;9;1;42;1
25;9;1;60;1
50;9;2;40;1
64;15;1;45;2
33;11;1;45;1
59;3;1;40;1
24;9;2;40;1
41;13;1;55;1
38;5;2;12;1
60;13;1;60;1
19;9;1;30;1
23;10;1;40;1
57;14;1;40;2
36;14;1;40;2
17;6;1;40;1
24;13;1;40;1
32;9;1;50;2
27;13;1;45;2
43;11;2;55;1
21;10;1;40;1
54;11;2;40;1
22;9;1;45;1
29;9;1;50;1
22;8;1;50;1
37;13;1;50;2
38;16;1;50;2
34;10;1;40;1
45;10;1;84;2
28;2;2;40;1
68;16;2;40;1
36;9;1;40;1
20;5;1;30;1
24;10;2;45;1
38;10;2;40;1
32;13;2;40;1
34;10;1;50;2
47;9;2;40;1
28;13;2;50;1
32;15;1;40;2
58;9;1;40;1
64;15;1;35;2
38;10;2;50;1
43;9;2;40;1
28;8;1;40;1
21;10;1;40;1
23;13;2;20;1
25;5;1;40;1
41;9;1;40;1
24;9;2;36;1
41;10;1;40;1
27;13;1;40;1
54;4;1;30;1
28;9;2;25;1
29;4;1;40;1
36;9;1;30;1
41;13;1;60;2
60;10;1;40;1
34;14;1;38;1
32;9;2;40;1
27;10;2;42;2
60;6;1;40;1
39;11;1;40;1
59;8;1;35;1
34;16;1;32;2
36;11;1;40;1
54;10;1;40;2
48;11;1;40;2
19;4;1;33;1
40;15;1;40;2
25;9;1;45;1
39;12;1;40;1
34;10;1;40;1
30;9;2;30;1
43;9;2;24;1
35;13;1;40;2
36;16;1;50;2
59;9;1;65;2
33;9;1;40;1
22;10;1;50;1
48;9;1;45;1
54;9;2;40;1
49;10;2;38;1
37;13;2;40;1
45;9;1;40;1
51;10;2;40;1
46;10;1;40;1
31;13;2;40;2
29;6;2;38;1
39;10;2;50;2
35;9;1;40;1
26;13;2;40;2
51;10;1;40;2
31;14;1;6;1
39;9;1;40;2
26;7;1;30;1
25;13;1;35;1
61;10;1;40;2
49;9;2;40;1
53;13;2;45;1
52;1;1;40;1
52;9;1;55;1
74;13;2;35;1
50;9;1;40;1
29;13;2;35;2
76;4;1;30;1
19;9;2;15;1
25;9;1;40;1
45;9;2;40;1
34;12;2;35;1
20;10;2;16;1
66;14;1;6;1
63;13;2;45;1
27;10;1;40;1
41;10;1;40;1
43;9;1;60;1
23;9;2;40;1
37;10;2;40;1
31;13;1;40;1
33;10;1;4;1
28;12;1;20;1
70;9;2;20;1
35;10;2;40;1
41;12;1;75;2
17;7;2;12;1
41;13;2;40;2
44;11;1;45;1
47;4;1;40;1
24;9;1;40;1
38;11;2;40;1
34;10;1;52;1
62;9;2;35;1
27;9;1;38;1
59;10;2;40;2
35;14;1;40;1
38;9;2;32;1
28;10;2;50;1
28;9;2;38;1
59;5;1;40;1
42;10;2;40;1
54;14;2;32;2
39;9;1;45;1
41;13;1;40;1
43;13;2;40;1
32;13;1;50;2
62;10;2;33;1
58;9;2;40;1
43;9;1;40;1
67;10;1;40;1
31;9;2;40;1
51;14;2;70;2
54;13;2;36;1
20;10;1;70;1
35;10;1;40;2
22;9;2;36;1
38;13;1;60;1
42;9;1;40;1
44;14;1;40;2
28;9;1;70;2
74;10;1;35;2
34;9;2;40;1
50;9;1;52;1
50;11;2;40;1
43;9;1;40;1
29;9;1;40;1
30;9;2;25;1
61;9;1;50;2
21;10;2;40;1
27;13;1;30;1
47;16;1;40;2
39;12;2;40;1
33;9;1;40;1
22;9;2;37;1
38;10;2;40;1
45;10;1;40;1
42;9;1;45;2
35;10;1;45;1
21;9;2;40;1
49;11;2;44;1
50;13;2;40;1
36;16;2;36;2
20;9;1;20;1
49;9;2;40;1
40;13;1;60;2
22;10;2;40;1
60;9;2;40;1
67;7;2;20;1
21;10;2;40;1
60;9;1;50;1
17;7;2;12;1
43;14;2;32;2
49;13;1;45;2
41;13;2;60;2
38;10;1;40;1
38;9;1;40;1
35;12;1;99;2
40;10;1;40;1
23;10;2;40;1
19;10;2;40;1
40;9;1;60;2
46;9;2;40;1
25;10;2;22;1
36;9;1;40;2
24;12;1;48;1
62;9;1;48;1
54;1;1;40;1
23;13;2;40;1
60;9;2;40;1
18;9;2;8;1
41;10;2;40;1
45;14;2;40;1
62;11;2;40;1
28;13;2;40;1
36;10;1;60;2
31;9;1;40;1
44;9;1;40;1
33;9;1;50;1
62;15;1;16;1
27;4;2;40;1
42;11;2;40;2
55;5;1;37;1
41;9;2;50;1
26;10;1;50;1
45;10;2;40;2
67;9;1;65;1
25;11;1;45;1
30;9;1;48;2
22;13;1;40;1
19;10;1;20;1
26;13;2;45;1
61;9;1;50;1
32;15;2;50;2
43;9;2;40;1
53;9;2;20;1
53;10;1;45;1
42;8;1;10;1
36;9;2;40;2
55;13;1;99;1
35;13;1;40;2
17;7;2;16;1
55;15;2;35;1
36;9;1;40;1
40;14;2;40;2
54;6;2;10;1
45;13;1;45;1
48;10;1;40;2
40;15;1;60;2
31;13;1;50;1
26;13;1;40;1
34;10;2;40;2
19;9;2;25;1
31;12;1;40;1
34;9;2;30;1
55;14;1;55;2
38;10;1;40;1
21;9;1;20;1
27;4;1;40;1
35;9;1;40;1
20;10;2;20;1
24;11;2;38;1
27;14;1;40;1
18;7;1;4;1
28;10;2;40;1
36;9;2;40;1
66;10;1;20;1
19;10;2;15;1
59;6;2;36;1
33;9;1;46;1
28;4;1;40;1
34;13;1;40;1
41;10;2;55;1
30;7;1;45;1
59;9;1;40;1
42;13;1;60;1
47;9;2;38;2
29;6;2;40;1
60;10;1;50;2
53;9;1;35;1
41;4;1;60;1
32;10;2;30;1
73;9;2;22;2
20;9;2;30;1
49;14;1;40;2
36;13;1;40;1
33;10;2;45;1
25;10;2;34;1
34;9;1;10;1
19;10;2;40;1
40;12;1;40;1
48;9;1;44;1
51;10;1;50;1
22;12;1;20;1
34;10;1;50;1
22;6;2;40;1
34;9;1;40;1
56;9;1;40;1
49;9;1;40;1
36;13;2;40;1
18;10;2;20;1
26;9;1;50;1
48;9;1;50;1
35;9;1;40;1
29;9;1;40;1
47;9;1;40;2
21;11;2;12;1
28;10;2;50;1
53;10;1;40;2
65;9;2;40;1
26;10;2;40;1
50;13;1;50;2
26;9;1;50;1
70;9;1;20;1
55;10;1;40;1
27;13;1;35;1
31;10;1;40;2
43;13;1;55;2
24;7;1;40;1
22;4;2;40;1
26;9;2;40;1
23;6;2;40;1
41;9;1;60;1
52;14;1;40;1
41;9;2;40;1
59;6;1;40;1
56;10;2;50;2
58;9;1;48;2
65;13;1;40;2
24;13;1;40;1
51;12;1;45;2
31;10;1;45;1
84;9;2;16;1
51;10;1;40;1
24;13;1;50;1
30;9;1;45;1
22;6;1;40;1
30;14;1;40;1
47;10;2;40;1
19;9;2;35;1
43;10;2;36;1
30;13;2;50;1
46;14;2;45;1
49;13;1;60;1
37;3;2;40;1
42;14;1;40;1
57;10;1;50;1
46;12;2;40;1
23;10;2;20;1
26;13;1;58;2
64;14;2;8;1
20;9;2;40;1
31;9;1;40;1
38;13;1;40;2
44;10;1;40;1
42;11;1;40;1
23;13;1;40;1
31;14;1;90;2
35;7;1;36;1
30;10;1;35;1
35;9;1;20;1
40;9;2;38;1
18;7;2;20;1
23;6;1;30;1
63;9;1;40;1
20;9;1;40;1
50;14;1;60;2
49;14;1;45;1
53;6;1;40;1
34;9;2;40;1
54;9;1;56;2
40;10;1;40;2
22;13;2;40;1
28;6;1;35;1
24;9;1;40;1
37;2;2;48;1
62;9;2;16;1
19;10;1;40;1
51;11;2;40;1
65;10;2;40;1
31;9;2;8;1
42;10;1;90;2
42;9;2;35;1
54;12;1;40;1
23;13;2;60;1
28;9;2;46;1
42;7;1;40;1
30;9;1;40;1
33;9;1;40;1
33;9;2;40;1
39;9;1;40;1
27;7;1;40;1
20;7;1;40;1
62;3;1;40;1
17;6;1;30;1
58;10;2;55;2
69;14;1;40;2
34;13;1;42;2
34;13;1;50;2
20;9;1;35;1
64;10;2;40;2
27;10;1;55;1
41;9;2;40;2
40;4;1;40;1
53;14;1;38;2
44;16;1;45;1
37;3;2;40;1
46;13;1;60;2
17;5;1;20;1
35;9;1;40;1
36;12;2;40;1
49;9;1;40;2
48;15;2;25;1
26;13;1;40;1
26;12;2;8;1
35;9;1;40;1
29;5;1;40;1
54;10;1;50;2
36;10;1;40;1
25;13;1;40;1
18;6;1;25;1
21;10;2;20;1
22;9;1;40;1
52;9;1;45;2
36;10;2;40;1
25;13;2;60;1
49;16;1;70;2
42;10;1;50;2
37;11;1;54;1
39;12;1;40;1
32;13;1;40;1
53;9;1;40;1
30;7;1;40;1
51;10;2;40;2
62;11;2;40;1
38;3;1;40;1
23;13;1;40;1
39;9;1;40;1
37;10;1;40;1
27;12;2;40;1
41;10;1;40;1
47;13;1;40;2
25;10;2;40;2
35;12;2;50;1
47;9;1;45;2
30;9;1;40;1
29;11;1;40;1
36;11;2;50;2
42;13;1;60;1
51;9;1;40;1
34;9;1;40;1
44;9;1;60;1
27;13;1;41;1
39;9;1;40;1
46;9;1;40;1
32;9;1;62;1
31;13;2;50;1
23;7;1;35;1
47;14;1;55;2
66;13;1;99;1
26;9;1;40;1
52;9;1;40;2
53;7;2;30;1
48;13;1;40;1
37;12;1;50;1
17;7;2;5;1
50;11;1;40;2
28;9;2;40;1
17;7;2;40;1
39;10;1;40;1
28;13;2;40;1
38;12;1;40;1
53;9;1;40;2
28;13;1;40;1
42;10;1;32;2
40;5;1;45;1
20;10;1;40;1
32;13;1;40;2
23;13;1;40;1
25;13;1;40;1
41;9;1;40;1
42;13;1;40;2
18;8;1;14;1
29;13;1;60;2
36;9;1;50;1
34;6;1;40;1
34;9;1;44;1
48;15;1;50;2
36;15;1;80;2
67;9;1;40;1
53;9;1;40;2
53;13;1;40;2
45;16;1;45;2
22;6;2;35;1
25;13;1;43;1
61;10;2;40;1
31;10;2;40;1
47;9;1;38;1
31;2;1;45;1
17;5;2;32;1
38;10;1;50;2
23;9;1;40;1
42;10;2;40;1
78;3;1;36;1
54;11;1;40;2
26;13;2;50;1
30;9;1;35;2
46;13;1;40;2
26;13;2;45;1
30;9;2;35;1
66;16;1;35;2
23;9;1;40;1
25;10;1;40;1
32;13;1;40;1
25;9;1;38;1
51;7;1;40;1
24;13;1;40;1
22;10;2;40;1
28;9;2;40;1
29;7;2;20;1
26;13;1;40;1
41;13;1;40;2
19;10;2;35;1
39;9;1;26;1
51;15;1;50;2
29;9;2;20;1
27;3;1;40;1
33;13;1;40;2
19;9;2;8;1
67;9;1;20;1
41;13;1;45;2
29;14;1;40;2
28;9;1;40;1
25;10;1;40;1
21;9;1;36;1
24;10;1;50;2
48;7;2;31;1
46;15;1;60;2
35;10;1;50;1
35;13;1;40;2
50;6;1;40;1
22;9;2;40;1
45;10;1;40;1
62;13;2;40;1
39;14;1;45;2
33;9;1;40;1
22;10;2;30;1
50;9;1;48;2
25;7;2;40;1
44;10;2;40;1
26;9;1;40;2
31;14;2;50;2
56;9;2;15;1
49;4;1;40;1
49;8;1;40;2
46;9;2;43;1
33;10;1;40;1
25;13;2;30;1
40;12;2;40;2
72;4;1;30;1
32;14;1;10;1
44;13;1;55;1
48;9;2;30;1
17;6;2;12;1
50;11;2;36;2
61;10;2;34;2
22;9;1;40;1
17;7;1;17;1
49;15;1;60;2
26;9;1;50;1
19;10;1;10;1
17;8;2;16;1
38;9;1;40;1
34;11;1;40;1
51;9;1;50;2
48;9;1;42;2
63;14;1;50;2
